,question_id,poll_id,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,internal,url,race_id,answer,candidate_id,candidate_name,candidate_party,pct,start_date,end_date,created_at,Poll_Time,end_date_month,end_date_year
122,136044,72491,Florida,461,Susquehanna Polling & Research Inc.,Susquehanna Polling & Research Inc.,326.0,Susquehanna Polling & Research Inc.,C,400.0,lv,lv,Automated Phone,False,https://overland.amgreatness.com/app/uploads/2020/11/Toplines-Florida-CFAG-Oct2020-2.pdf,6220,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 11:31:00,3 days,11,2020
123,136044,72491,Florida,461,Susquehanna Polling & Research Inc.,Susquehanna Polling & Research Inc.,326.0,Susquehanna Polling & Research Inc.,C,400.0,lv,lv,Automated Phone,False,https://overland.amgreatness.com/app/uploads/2020/11/Toplines-Florida-CFAG-Oct2020-2.pdf,6220,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 11:31:00,3 days,11,2020
124,136205,72576,Wisconsin,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,789.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_WI_banner_book_2020_11_5wxw4t.pdf,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
125,136205,72576,Wisconsin,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,789.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_WI_banner_book_2020_11_5wxw4t.pdf,6259,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
126,136206,72577,Iowa,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,853.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_11_c9dhr3.pdf,6223,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
127,136206,72577,Iowa,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,853.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_11_c9dhr3.pdf,6223,Trump,13254,Donald Trump,REP,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
128,136207,72578,Ohio,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,1136.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_OH_banner_book_2020_11_89xh3k.pdf,6246,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
129,136207,72578,Ohio,1447,Civiqs,Civiqs,471.0,Civiqs,B/C,1136.0,lv,lv,Online,False,https://civiqs.com/documents/Civiqs_DailyKos_OH_banner_book_2020_11_89xh3k.pdf,6246,Trump,13254,Donald Trump,REP,49.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 19:42:00,3 days,11,2020
130,136210,72580,Colorado,1475,Keating Research/OnSight Public Affairs/Melanson,Keating Research/OnSight Public Affairs/Melanson,455.0,Keating Research/OnSight Public Affairs/Melanson,B/C,502.0,lv,lv,Online,False,http://onsightpublicaffairs.com/web/wp-content/uploads/2020/11/KOM20Colorado20Poll20-20Nov20202020-20Topline20Results20-20For20Release20-2011-1-2020.pdf,6216,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 20:31:00,3 days,11,2020
131,136210,72580,Colorado,1475,Keating Research/OnSight Public Affairs/Melanson,Keating Research/OnSight Public Affairs/Melanson,455.0,Keating Research/OnSight Public Affairs/Melanson,B/C,502.0,lv,lv,Online,False,http://onsightpublicaffairs.com/web/wp-content/uploads/2020/11/KOM20Colorado20Poll20-20Nov20202020-20Topline20Results20-20For20Release20-2011-1-2020.pdf,6216,Trump,13254,Donald Trump,REP,41.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-01 20:31:00,3 days,11,2020
141,136324,72649,Arizona,1205,Marist College,Marist College,183.0,Marist College,A+,717.0,lv,lv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_AZ-Likely-Voters_NOS-and-Tables_202011012357.pdf#page=3,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:05:00,3 days,11,2020
142,136324,72649,Arizona,1205,Marist College,Marist College,183.0,Marist College,A+,717.0,lv,lv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_AZ-Likely-Voters_NOS-and-Tables_202011012357.pdf#page=3,6214,Trump,13254,Donald Trump,REP,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:05:00,3 days,11,2020
143,136325,72649,Arizona,1205,Marist College,Marist College,183.0,Marist College,A+,988.0,rv,rv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_AZ-Adults-and-Registered-Voters_NOS-and-Tables_202011012355.pdf#page=3,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:05:00,3 days,11,2020
144,136325,72649,Arizona,1205,Marist College,Marist College,183.0,Marist College,A+,988.0,rv,rv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_AZ-Adults-and-Registered-Voters_NOS-and-Tables_202011012355.pdf#page=3,6214,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:05:00,3 days,11,2020
145,136326,72650,Pennsylvania,1205,Marist College,Marist College,183.0,Marist College,A+,772.0,lv,lv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_PA-Likely-Voters_NOS-and-Tables_20211012452.pdf#page=3,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:06:00,3 days,11,2020
146,136326,72650,Pennsylvania,1205,Marist College,Marist College,183.0,Marist College,A+,772.0,lv,lv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_PA-Likely-Voters_NOS-and-Tables_20211012452.pdf#page=3,6249,Trump,13254,Donald Trump,REP,46.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:06:00,3 days,11,2020
147,136329,72650,Pennsylvania,1205,Marist College,Marist College,183.0,Marist College,A+,1020.0,rv,rv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_PA-Adults-and-Registered-Voters_NOS-and-Tables_20211012452.pdf#page=3,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:15:00,3 days,11,2020
148,136329,72650,Pennsylvania,1205,Marist College,Marist College,183.0,Marist College,A+,1020.0,rv,rv,Live Phone,False,http://maristpoll.marist.edu/wp-content/uploads/2020/11/NBC-News_Marist-Poll_PA-Adults-and-Registered-Voters_NOS-and-Tables_20211012452.pdf#page=3,6249,Trump,13254,Donald Trump,REP,46.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 13:15:00,3 days,11,2020
151,136497,72726,Arizona,1365,Change Research,Change Research,48.0,Change Research,C-,409.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6214,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:41:00,3 days,11,2020
152,136497,72726,Arizona,1365,Change Research,Change Research,48.0,Change Research,C-,409.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6214,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:41:00,3 days,11,2020
153,136498,72727,Florida,1365,Change Research,Change Research,48.0,Change Research,C-,806.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6220,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:41:00,3 days,11,2020
154,136498,72727,Florida,1365,Change Research,Change Research,48.0,Change Research,C-,806.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6220,Trump,13254,Donald Trump,REP,48.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:41:00,3 days,11,2020
155,136499,72728,Michigan,1365,Change Research,Change Research,48.0,Change Research,C-,383.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6233,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
156,136499,72728,Michigan,1365,Change Research,Change Research,48.0,Change Research,C-,383.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6233,Trump,13254,Donald Trump,REP,44.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
157,136500,72729,North Carolina,1365,Change Research,Change Research,48.0,Change Research,C-,473.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6238,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
158,136500,72729,North Carolina,1365,Change Research,Change Research,48.0,Change Research,C-,473.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6238,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
159,136501,72730,Pennsylvania,1365,Change Research,Change Research,48.0,Change Research,C-,699.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
160,136501,72730,Pennsylvania,1365,Change Research,Change Research,48.0,Change Research,C-,699.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6249,Trump,13254,Donald Trump,REP,46.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
161,136502,72731,Wisconsin,1365,Change Research,Change Research,48.0,Change Research,C-,553.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6259,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
162,136502,72731,Wisconsin,1365,Change Research,Change Research,48.0,Change Research,C-,553.0,lv,lv,Online/Text,False,https://www.cnbc.com/2020/11/02/2020-election-polls-biden-leads-trump-in-six-swing-states.html,6259,Trump,13254,Donald Trump,REP,45.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 19:42:00,3 days,11,2020
163,136536,72756,Iowa,1365,Change Research,Change Research,48.0,Change Research,C-,1084.0,lv,lv,Online,False,https://docs.google.com/spreadsheets/d/1TyQc9rcFjRf_nFJ-gcOyoOn4E1sPk5yeVfH4acKyVnw/edit#gid=2035724528,6223,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 21:32:00,3 days,11,2020
164,136536,72756,Iowa,1365,Change Research,Change Research,48.0,Change Research,C-,1084.0,lv,lv,Online,False,https://docs.google.com/spreadsheets/d/1TyQc9rcFjRf_nFJ-gcOyoOn4E1sPk5yeVfH4acKyVnw/edit#gid=2035724528,6223,Trump,13254,Donald Trump,REP,47.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 21:32:00,3 days,11,2020
165,136536,72756,Iowa,1365,Change Research,Change Research,48.0,Change Research,C-,1084.0,lv,lv,Online,False,https://docs.google.com/spreadsheets/d/1TyQc9rcFjRf_nFJ-gcOyoOn4E1sPk5yeVfH4acKyVnw/edit#gid=2035724528,6223,Jorgensen,14611,Jo Jorgensen,LIB,3.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 21:32:00,3 days,11,2020
166,136536,72756,Iowa,1365,Change Research,Change Research,48.0,Change Research,C-,1084.0,lv,lv,Online,False,https://docs.google.com/spreadsheets/d/1TyQc9rcFjRf_nFJ-gcOyoOn4E1sPk5yeVfH4acKyVnw/edit#gid=2035724528,6223,Hawkins,14612,Howie Hawkins,GRE,0.0,2020-10-29 00:00:00,2020-11-01 00:00:00,2020-11-02 21:32:00,3 days,11,2020
167,136264,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,rv,rv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
168,136264,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,rv,rv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Trump,13254,Donald Trump,REP,45.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
169,136264,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,rv,rv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Jorgensen,14611,Jo Jorgensen,LIB,1.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
170,136265,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,lv,lv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
171,136265,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,lv,lv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Trump,13254,Donald Trump,REP,44.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
172,136266,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,lv,lv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
173,136266,72599,Pennsylvania,320,Monmouth University,Monmouth University,215.0,Monmouth University,A+,502.0,lv,lv,Live Phone,False,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_pa_110220.pdf/,6249,Trump,13254,Donald Trump,REP,45.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 07:19:00,4 days,11,2020
182,136336,72651,California,1237,David Binder Research,David Binder Research,578.0,David Binder Research,B/C,800.0,lv,lv,Live Phone/Online,False,https://twitter.com/davidbinder/status/1323333935133302785?s=20,6215,Biden,13256,Joseph R. Biden Jr.,DEM,62.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 13:59:00,4 days,11,2020
183,136336,72651,California,1237,David Binder Research,David Binder Research,578.0,David Binder Research,B/C,800.0,lv,lv,Live Phone/Online,False,https://twitter.com/davidbinder/status/1323333935133302785?s=20,6215,Trump,13254,Donald Trump,REP,31.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 13:59:00,4 days,11,2020
186,136345,72655,Ohio,396,Quinnipiac University,Quinnipiac University,267.0,Quinnipiac University,B+,1440.0,lv,lv,Live Phone,False,https://poll.qu.edu/florida/release-detail?ReleaseID=3683,6246,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 14:33:00,4 days,11,2020
187,136345,72655,Ohio,396,Quinnipiac University,Quinnipiac University,267.0,Quinnipiac University,B+,1440.0,lv,lv,Live Phone,False,https://poll.qu.edu/florida/release-detail?ReleaseID=3683,6246,Trump,13254,Donald Trump,REP,43.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 14:33:00,4 days,11,2020
188,136346,72656,Florida,396,Quinnipiac University,Quinnipiac University,267.0,Quinnipiac University,B+,1657.0,lv,lv,Live Phone,False,https://poll.qu.edu/florida/release-detail?ReleaseID=3683,6220,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 14:33:00,4 days,11,2020
189,136346,72656,Florida,396,Quinnipiac University,Quinnipiac University,267.0,Quinnipiac University,B+,1657.0,lv,lv,Live Phone,False,https://poll.qu.edu/florida/release-detail?ReleaseID=3683,6220,Trump,13254,Donald Trump,REP,42.0,2020-10-28 00:00:00,2020-11-01 00:00:00,2020-11-02 14:33:00,4 days,11,2020
190,136066,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
191,136066,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Trump,13254,Donald Trump,REP,45.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
192,136067,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
193,136067,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Trump,13254,Donald Trump,REP,43.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
194,136067,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
195,136067,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,Hawkins,14612,Howie Hawkins,GRE,0.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
196,136067,72505,Wisconsin,744,Ipsos,Ipsos,154.0,Ipsos,B-,696.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_wisconsin_state_poll_w6_11_1_2020_.pdf,6259,West,14699,Kanye West,IND,0.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 14:53:00,5 days,11,2020
197,136069,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Biden,13256,Joseph R. Biden Jr.,DEM,52.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
198,136069,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Trump,13254,Donald Trump,REP,46.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
199,136070,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
200,136070,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Trump,13254,Donald Trump,REP,45.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
201,136070,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Jorgensen,14611,Jo Jorgensen,LIB,1.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
202,136070,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,Hawkins,14612,Howie Hawkins,GRE,1.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
203,136070,72507,Pennsylvania,744,Ipsos,Ipsos,154.0,Ipsos,B-,673.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_pennsylvania_state_poll_w6_11_01_2020_.pdf,6249,West,14699,Kanye West,IND,0.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:05:00,5 days,11,2020
204,136071,72508,Michigan,744,Ipsos,Ipsos,154.0,Ipsos,B-,654.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_michigan_state_poll_w6_11_01_2020_0.pdf,6233,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:15:00,5 days,11,2020
205,136071,72508,Michigan,744,Ipsos,Ipsos,154.0,Ipsos,B-,654.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_michigan_state_poll_w6_11_01_2020_0.pdf,6233,Trump,13254,Donald Trump,REP,45.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 15:15:00,5 days,11,2020
206,136073,72508,Michigan,744,Ipsos,Ipsos,154.0,Ipsos,B-,654.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_michigan_state_poll_w6_11_01_2020_0.pdf,6233,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 16:13:00,5 days,11,2020
207,136073,72508,Michigan,744,Ipsos,Ipsos,154.0,Ipsos,B-,654.0,lv,lv,Online,False,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_michigan_state_poll_w6_11_01_2020_0.pdf,6233,Trump,13254,Donald Trump,REP,43.0,2020-10-27 00:00:00,2020-11-01 00:00:00,2020-11-01 16:13:00,5 days,11,2020
